Beautiful Soup,Lxml,Regular expressions
1.0460000038146973,0.20200014114379883,0.1919999122619629
1.0720000267028809,0.20600008964538574,0.19499993324279785
1.0959999561309814,0.2109999656677246,0.1979999542236328
1.1180000305175781,0.21500015258789062,0.20099997520446777
1.1440000534057617,0.21900010108947754,0.20399999618530273
1.1700000762939453,0.2220001220703125,0.20799994468688965
1.1949999332427979,0.22600007057189941,0.2109999656677246
1.2170000076293945,0.23000001907348633,0.21399998664855957
1.2400000095367432,0.23399996757507324,0.21700000762939453
1.2630000114440918,0.23800015449523926,0.2199997901916504
1.2860000133514404,0.24200010299682617,0.2239999771118164
1.307999849319458,0.24500012397766113,0.22699999809265137
1.3320000171661377,0.24900007247924805,0.23000001907348633
1.3539998531341553,0.25300002098083496,0.2329998016357422
1.378999948501587,0.2569999694824219,0.2369999885559082
1.4029998779296875,0.2610001564025879,0.24000000953674316
1.4249999523162842,0.2650001049041748,0.24299979209899902
1.4470000267028809,0.2690000534057617,0.24599981307983398
1.4730000495910645,0.2720000743865967,0.2539999485015869
1.496999979019165,0.2760000228881836,0.25999999046325684
1.5190000534057617,0.2799999713897705,0.2649998664855957
1.5420000553131104,0.2840001583099365,0.2689998149871826
1.565000057220459,0.28800010681152344,0.27499985694885254
1.5889999866485596,0.29200005531311035,0.2779998779296875
1.6119999885559082,0.29600000381469727,0.2819998264312744
1.6380000114440918,0.2990000247955322,0.2849998474121094
1.6619999408721924,0.30299997329711914,0.2889997959136963
1.684000015258789,0.30700016021728516,0.29199981689453125
1.7079999446868896,0.31100010871887207,0.29600000381469727
1.7309999465942383,0.315000057220459,0.2989997863769531
1.753000020980835,0.31800007820129395,0.3019998073577881
1.7760000228881836,0.32200002670288086,0.30699992179870605
1.7990000247955322,0.3259999752044678,0.309999942779541
1.8269999027252197,0.3300001621246338,0.3149998188018799
1.8499999046325684,0.3340001106262207,0.31799983978271484
1.871999979019165,0.33700013160705566,0.32199978828430176
1.8940000534057617,0.3410000801086426,0.3249998092651367
1.9170000553131104,0.3450000286102295,0.3279998302459717
1.938999891281128,0.3489999771118164,0.3320000171661377
1.9619998931884766,0.3530001640319824,0.33499979972839355
1.9849998950958252,0.3560001850128174,0.33899998664855957
2.009000062942505,0.3600001335144043,0.34200000762939453
2.0320000648498535,0.3640000820159912,0.3449997901916504
2.053999900817871,0.3680000305175781,0.34799981117248535
2.0769999027252197,0.37199997901916504,0.35199999809265137
2.0980000495910645,0.37600016593933105,0.3559999465942383
2.119999885559082,0.38000011444091797,0.3599998950958252
2.1429998874664307,0.3840000629425049,0.3639998435974121
2.1670000553131104,0.38700008392333984,0.370999813079834
2.188999891281128,0.39100003242492676,0.37599992752075195
2.2130000591278076,0.39499998092651367,0.3819999694824219
2.234999895095825,0.3990001678466797,0.3899998664855957
2.257999897003174,0.40400004386901855,0.39499998092651367
2.2849998474121094,0.4100000858306885,0.39999985694885254
2.309999942779541,0.4160001277923584,0.40399980545043945
2.3329999446868896,0.4200000762939453,0.4089999198913574
2.3559999465942383,0.4240000247955322,0.41299986839294434
2.378000020980835,0.4270000457763672,0.41699981689453125
2.4010000228881836,0.4309999942779541,0.42299985885620117
2.428999900817871,0.4350001811981201,0.4269998073577881
2.4509999752044678,0.43900012969970703,0.4309999942779541
2.4730000495910645,0.44300007820129395,0.43400001525878906
2.494999885559082,0.44700002670288086,0.4369997978210449
2.5190000534057617,0.4509999752044678,0.44099998474121094
2.5409998893737793,0.4550001621246338,0.4440000057220459
2.563999891281128,0.4590001106262207,0.44699978828430176
2.5859999656677246,0.4630000591278076,0.4499998092651367
2.6110000610351562,0.46700000762939453,0.4549999237060547
2.6369998455047607,0.47099995613098145,0.4589998722076416
2.6629998683929443,0.4739999771118164,0.4629998207092285
2.697999954223633,0.4790000915527344,0.4659998416900635
2.7279999256134033,0.4830000400543213,0.4699997901916504
2.750999927520752,0.48800015449523926,0.4739999771118164
2.7739999294281006,0.4910001754760742,0.47699999809265137
2.797999858856201,0.49500012397766113,0.48000001907348633
2.82099986076355,0.49900007247924805,0.4829998016357422
2.8450000286102295,0.503000020980835,0.48799991607666016
2.868000030517578,0.5069999694824219,0.4909999370574951
2.8899998664855957,0.5110001564025879,0.49499988555908203
2.9149999618530273,0.5150001049041748,0.497999906539917
2.940000057220459,0.5180001258850098,0.500999927520752
2.9619998931884766,0.5220000743865967,0.5279998779296875
2.984999895095825,0.5260000228881836,0.5360000133514404
3.006999969482422,0.5299999713897705,0.5389997959136963
3.0299999713897705,0.5329999923706055,0.5419998168945312
3.055999994277954,0.5370001792907715,0.5469999313354492
3.0789999961853027,0.5410001277923584,0.5499999523162842
3.1019999980926514,0.5450000762939453,0.554999828338623
3.124000072479248,0.5490000247955322,0.5590000152587891
3.1459999084472656,0.5520000457763672,0.562999963760376
3.172999858856201,0.5559999942779541,0.5669999122619629
3.197000026702881,0.5600001811981201,0.5699999332427979
3.2189998626708984,0.564000129699707,0.5739998817443848
3.241999864578247,0.567000150680542,0.5769999027252197
3.2690000534057617,0.5710000991821289,0.5799999237060547
3.2960000038146973,0.5750000476837158,0.5939998626708984
3.328000068664551,0.5789999961853027,0.5979998111724854
3.3589999675750732,0.5830001831054688,0.6019999980926514
3.388000011444092,0.5859999656677246,0.6050000190734863
3.4099998474121094,0.5900001525878906,0.6079998016357422
3.432999849319458,0.5940001010894775,0.6109998226165771
3.4619998931884766,0.5980000495910645,0.6139998435974121
3.484999895095825,0.6019999980926514,0.617999792098999
3.509000062942505,0.6050000190734863,0.620999813079834
3.5309998989105225,0.6089999675750732,0.623999834060669
3.552999973297119,0.6130001544952393,0.6279997825622559
3.5769999027252197,0.6170001029968262,0.6319999694824219
3.5989999771118164,0.6200001239776611,0.6439998149871826
3.621999979019165,0.625,0.6480000019073486
3.6440000534057617,0.629000186920166,0.6509997844696045
3.6689999103546143,0.6319999694824219,0.6539998054504395
3.690999984741211,0.6360001564025879,0.6569998264312744
3.7149999141693115,0.6400001049041748,0.6599998474121094
3.736999988555908,0.6440000534057617,0.6639997959136963
3.760999917984009,0.6470000743865967,0.6679999828338623
3.7829999923706055,0.6510000228881836,0.6719999313354492
3.805999994277954,0.6549999713897705,0.6749999523162842
3.8289999961853027,0.6590001583099365,0.6809999942779541
3.8519999980926514,0.6620001792907715,0.687999963760376
3.875,0.6660001277923584,0.6969997882843018
3.8999998569488525,0.6700000762939453,0.6999998092651367
3.922999858856201,0.6730000972747803,0.7039999961853027
3.944999933242798,0.6770000457763672,0.7070000171661377
3.9679999351501465,0.6809999942779541,0.7099997997283936
3.990999937057495,0.6850001811981201,0.7139999866485596
4.013000011444092,0.687999963760376,0.7189998626708984
4.034999847412109,0.692000150680542,0.7219998836517334
4.056999921798706,0.6960000991821289,0.7249999046325684
4.082000017166138,0.7000000476837158,0.7279999256134033
4.105999946594238,0.7030000686645508,0.7319998741149902
4.136999845504761,0.7080001831054688,0.7349998950958252
4.158999919891357,0.7120001316070557,0.7379999160766602
4.180999994277954,0.7160000801086426,0.7419998645782471
4.204999923706055,0.7190001010894775,0.744999885559082
4.240000009536743,0.7230000495910645,0.747999906539917
4.263000011444092,0.7269999980926514,0.750999927520752
4.289999961853027,0.7310001850128174,0.7539999485015869
4.312999963760376,0.7350001335144043,0.7579998970031738
4.335999965667725,0.7380001544952393,0.7609999179840088
4.359999895095825,0.7420001029968262,0.7639999389648438
4.382999897003174,0.7460000514984131,0.7669999599456787
4.4059998989105225,0.749000072479248,0.7699999809265137
4.428999900817871,0.753000020980835,0.7730000019073486
4.453000068664551,0.7569999694824219,0.7759997844696045
4.476000070571899,0.7610001564025879,0.7799999713897705
4.500999927520752,0.7640001773834229,0.7829999923706055
4.5249998569488525,0.7680001258850098,0.7860000133514404
4.549999952316284,0.7720000743865967,0.7889997959136963
4.575000047683716,0.7750000953674316,0.7919998168945312
4.5980000495910645,0.7790000438690186,0.7949998378753662
4.61899995803833,0.7829999923706055,0.7999999523162842
4.641999959945679,0.7860000133514404,0.8029999732971191
4.664999961853027,0.7899999618530273,0.8059999942779541
4.687000036239624,0.7940001487731934,0.8090000152587891
4.708999872207642,0.7980000972747803,0.8119997978210449
4.73199987411499,0.8010001182556152,0.8149998188018799
4.756999969482422,0.8050000667572021,0.8190000057220459
4.7790000438690186,0.8090000152587891,0.8219997882843018
4.800999879837036,0.812999963760376,0.8249998092651367
4.823999881744385,0.8159999847412109,0.8279998302459717
4.8459999561309814,0.820000171661377,0.8320000171661377
4.869999885559082,0.8240001201629639,0.8349997997283936
4.891999959945679,0.8280000686645508,0.8379998207092285
4.914999961853027,0.8310000896453857,0.8409998416900635
4.937999963760376,0.8350000381469727,0.8439998626708984
4.963000059127808,0.8389999866485596,0.8479998111724854
4.986000061035156,0.8430001735687256,0.8509998321533203
5.009999990463257,0.8459999561309814,0.8539998531341553
5.0320000648498535,0.8500001430511475,0.8569998741149902
5.055000066757202,0.8540000915527344,0.8599998950958252
5.07699990272522,0.8570001125335693,0.8629999160766602
5.101000070571899,0.8610000610351562,0.8669998645782471
5.122999906539917,0.8650000095367432,0.869999885559082
5.144999980926514,0.8689999580383301,0.872999906539917
5.168999910354614,0.871999979019165,0.8769998550415039
5.190999984741211,0.876000165939331,0.8799998760223389
5.213000059127808,0.880000114440918,0.8829998970031738
5.236000061035156,0.8830001354217529,0.8859999179840088
5.259000062942505,0.8870000839233398,0.8889999389648438
5.2820000648498535,0.8910000324249268,0.8919999599456787
5.303999900817871,0.8949999809265137,0.8949999809265137
5.328999996185303,0.8980000019073486,0.8999998569488525
5.351000070571899,0.9020001888275146,0.9029998779296875
5.375999927520752,0.9060001373291016,0.9059998989105225
5.398999929428101,0.9100000858306885,0.9089999198913574
5.424999952316284,0.9130001068115234,0.9119999408721924
5.447000026702881,0.9170000553131104,0.9149999618530273
5.4700000286102295,0.9210000038146973,0.9189999103546143
5.491999864578247,0.9240000247955322,0.9219999313354492
5.513999938964844,0.9279999732971191,0.9249999523162842
5.536999940872192,0.9320001602172852,0.9279999732971191
5.560999870300293,0.9360001087188721,0.9309999942779541
5.58299994468689,0.939000129699707,0.934999942779541
5.605999946594238,0.943000078201294,0.937999963760376
5.628999948501587,0.9470000267028809,0.9409999847412109
5.651000022888184,0.9509999752044678,0.9440000057220459
5.672999858856201,0.9550001621246338,0.9469997882843018
5.694999933242798,0.9580001831054688,0.9499998092651367
5.7179999351501465,0.9620001316070557,0.9529998302459717
5.740999937057495,0.9660000801086426,0.9570000171661377
5.766000032424927,0.9700000286102295,0.9599997997283936
5.787999868392944,0.9739999771118164,0.9629998207092285
5.810999870300293,0.9769999980926514,0.9659998416900635
5.83299994468689,0.9810001850128174,0.9699997901916504
5.853999853134155,0.9850001335144043,0.9729998111724854
5.881999969482422,0.9880001544952393,0.9759998321533203
5.9040000438690186,0.9920001029968262,0.9789998531341553
5.927000045776367,0.9960000514984131,0.9829998016357422
5.950999975204468,1.0,0.9859998226165771
5.974999904632568,1.004000186920166,0.9889998435974121
5.996999979019165,1.0069999694824219,0.9919998645782471
6.019000053405762,1.011000156402588,0.994999885559082
6.045000076293945,1.0150001049041748,1.0
6.075000047683716,1.0180001258850098,1.003999948501587
6.111000061035156,1.0220000743865967,1.0069999694824219
6.138999938964844,1.0260000228881836,1.0099999904632568
6.161999940872192,1.0299999713897705,1.0130000114440918
6.184000015258789,1.0329999923706055,1.0169999599456787
6.213000059127808,1.0370001792907715,1.0199999809265137
6.269999980926514,1.0410001277923584,1.0230000019073486
6.299999952316284,1.0450000762939453,1.0269999504089355
6.335999965667725,1.0490000247955322,1.0299999713897705
6.363999843597412,1.0520000457763672,1.0329999923706055
6.398000001907349,1.055999994277954,1.0360000133514404
6.421999931335449,1.0600001811981201,1.0389997959136963
6.44599986076355,1.062999963760376,1.0419998168945312
6.4679999351501465,1.067000150680542,1.0460000038146973
6.496999979019165,1.071000099182129,1.0489997863769531
6.519000053405762,1.0750000476837158,1.051999807357788
6.542999982833862,1.0789999961853027,1.054999828338623
6.565999984741211,1.0820000171661377,1.059000015258789
6.588000059127808,1.0859999656677246,1.061999797821045
6.608999967575073,1.0900001525878906,1.0649998188018799
6.63100004196167,1.0940001010894775,1.0679998397827148
6.6540000438690186,1.0980000495910645,1.0709998607635498
6.677999973297119,1.1010000705718994,1.0739998817443848
6.70199990272522,1.1050000190734863,1.0779998302459717
6.723999977111816,1.1089999675750732,1.0809998512268066
6.751999855041504,1.1119999885559082,1.0839998722076416
6.7790000438690186,1.1160001754760742,1.0869998931884766
6.809999942779541,1.1200001239776611,1.0899999141693115
6.83299994468689,1.124000072479248,1.0939998626708984
6.855999946594238,1.128000020980835,1.0969998836517334
6.882999897003174,1.13100004196167,1.0999999046325684
6.9059998989105225,1.1349999904632568,1.1029999256134033
6.931999921798706,1.1390001773834229,1.1069998741149902
6.953999996185303,1.1419999599456787,1.1099998950958252
6.976999998092651,1.1460001468658447,1.113999843597412
6.999000072479248,1.1500000953674316,1.117999792098999
7.020999908447266,1.1540000438690186,1.120999813079834
7.042999982833862,1.1570000648498535,1.123999834060669
7.065999984741211,1.1610000133514404,1.1279997825622559
7.08899998664856,1.1649999618530273,1.1309998035430908
7.111999988555908,1.1690001487731934,1.1339998245239258
7.135999917984009,1.1720001697540283,1.1369998455047607
7.161999940872192,1.1760001182556152,1.1409997940063477
7.185999870300293,1.1800000667572021,1.1449999809265137
7.208999872207642,1.184000015258789,1.1480000019073486
7.23199987411499,1.187000036239624,1.1509997844696045
7.253999948501587,1.190999984741211,1.1539998054504395
7.276000022888184,1.195000171661377,1.1569998264312744
7.297999858856201,1.1990001201629639,1.1610000133514404
7.32099986076355,1.2030000686645508,1.1639997959136963
7.346999883651733,1.2070000171661377,1.1669998168945312
7.36899995803833,1.2109999656677246,1.1699998378753662
7.391000032424927,1.2150001525878906,1.1729998588562012
7.414000034332275,1.2200000286102295,1.1759998798370361
7.437000036239624,1.2260000705718994,1.178999900817871
7.458999872207642,1.2300000190734863,1.181999921798706
7.480999946594238,1.2339999675750732,1.185999870300293
7.503000020980835,1.2380001544952393,1.188999891281128
7.5269999504089355,1.2420001029968262,1.191999912261963
7.547999858856201,1.246000051498413,1.1949999332427979
7.569999933242798,1.249000072479248,1.1979999542236328
7.5920000076293945,1.253000020980835,1.2019999027252197
7.613999843597412,1.2569999694824219,1.2049999237060547
7.636999845504761,1.261000156402588,1.2089998722076416
7.658999919891357,1.2640001773834229,1.2119998931884766
7.680999994277954,1.2680001258850098,1.2149999141693115
7.70199990272522,1.2720000743865967,1.2179999351501465
7.726999998092651,1.2760000228881836,1.2209999561309814
7.749000072479248,1.2790000438690186,1.2239999771118164
7.769999980926514,1.2829999923706055,1.2279999256134033
7.792999982833862,1.2870001792907715,1.2309999465942383
7.813999891281128,1.2910001277923584,1.2339999675750732
7.835999965667725,1.2950000762939453,1.238999843597412
7.858999967575073,1.2990000247955322,1.241999864578247
7.879999876022339,1.3020000457763672,1.244999885559082
7.9029998779296875,1.305999994277954,1.247999906539917
7.925999879837036,1.3100001811981201,1.251999855041504
7.947999954223633,1.314000129699707,1.2549998760223389
7.9709999561309814,1.318000078201294,1.2579998970031738
7.996999979019165,1.321000099182129,1.2609999179840088
8.019999980926514,1.3250000476837158,1.2639999389648438
8.04200005531311,1.3289999961853027,1.2669999599456787
8.065000057220459,1.3330001831054688,1.2709999084472656
8.088000059127808,1.3359999656677246,1.2739999294281006
8.109999895095825,1.3400001525878906,1.2769999504089355
8.134000062942505,1.3440001010894775,1.2799999713897705
8.157000064849854,1.3470001220703125,1.2839999198913574
8.17799997329712,1.3510000705718994,1.2869999408721924
8.200000047683716,1.3550000190734863,1.2899999618530273
8.223000049591064,1.3589999675750732,1.2929999828338623
8.244999885559082,1.3619999885559082,1.2960000038146973
8.26799988746643,1.3660001754760742,1.2989997863769531
8.289999961853027,1.3700001239776611,1.3029999732971191
8.313999891281128,1.374000072479248,1.305999994277954
8.335999965667725,1.377000093460083,1.309000015258789
8.358000040054321,1.38100004196167,1.311999797821045
8.381999969482422,1.3849999904632568,1.315999984741211
8.402999877929688,1.3890001773834229,1.319000005722046
8.424999952316284,1.3930001258850098,1.3229999542236328
8.44700002670288,1.3960001468658447,1.3259999752044678
8.468999862670898,1.4000000953674316,1.3289999961853027
8.490999937057495,1.4040000438690186,1.3339998722076416
8.514999866485596,1.4079999923706055,1.3379998207092285
8.536999940872192,1.4120001792907715,1.3420000076293945
8.557999849319458,1.4149999618530273,1.3449997901916504
8.580999851226807,1.4190001487731934,1.3479998111724854
8.608000040054321,1.4230000972747803,1.3509998321533203
8.629999876022339,1.4270000457763672,1.3550000190734863
8.651000022888184,1.430999994277954,1.3579998016357422
8.674000024795532,1.4350001811981201,1.3609998226165771
8.69599986076355,1.439000129699707,1.363999843597412
8.72000002861023,1.443000078201294,1.366999864578247
8.746999979019165,1.446000099182129,1.369999885559082
8.769000053405762,1.4500000476837158,1.372999906539917
8.79099988937378,1.4539999961853027,1.376999855041504
8.813999891281128,1.4580001831054688,1.3799998760223389
8.835999965667725,1.4609999656677246,1.3829998970031738
8.858000040054321,1.4650001525878906,1.3859999179840088
8.879999876022339,1.4690001010894775,1.3889999389648438
8.902999877929688,1.4730000495910645,1.3919999599456787
8.925999879837036,1.4760000705718994,1.3949999809265137
8.950000047683716,1.4800000190734863,1.3980000019073486
8.970999956130981,1.4839999675750732,1.4009997844696045
8.99399995803833,1.4869999885559082,1.4049999713897705
9.016000032424927,1.4910001754760742,1.4079999923706055
9.039000034332275,1.4950001239776611,1.4110000133514404
9.060999870300293,1.499000072479248,1.4149999618530273
9.08299994468689,1.503000020980835,1.4179999828338623
9.105000019073486,1.50600004196167,1.4210000038146973
9.128000020980835,1.5099999904632568,1.4239997863769531
9.151000022888184,1.5140001773834229,1.426999807357788
9.172999858856201,1.5180001258850098,1.431999921798706
9.194999933242798,1.5210001468658447,1.434999942779541
9.217000007629395,1.5250000953674316,1.437999963760376
9.238999843597412,1.5290000438690186,1.440999984741211
9.26199984550476,1.5329999923706055,1.444000005722046
9.28499984741211,1.5360000133514404,1.4479999542236328
9.307999849319458,1.5399999618530273,1.4509999752044678
9.332000017166138,1.5440001487731934,1.4539999961853027
9.353999853134155,1.5480000972747803,1.4570000171661377
9.376999855041504,1.5510001182556152,1.4599997997283936
9.3989999294281,1.5550000667572021,1.4629998207092285
9.42199993133545,1.559000015258789,1.4670000076293945
9.444000005722046,1.562000036239624,1.4699997901916504
9.465999841690063,1.565999984741211,1.4729998111724854
9.488999843597412,1.570000171661377,1.4759998321533203
9.510999917984009,1.5740001201629639,1.4789998531341553
9.53499984741211,1.5780000686645508,1.4819998741149902
9.556999921798706,1.5810000896453857,1.4859998226165771
9.578999996185303,1.5850000381469727,1.488999843597412
9.6010000705719,1.5889999866485596,1.491999864578247
9.625,1.5930001735687256,1.494999885559082
9.647000074386597,1.5970001220703125,1.497999906539917
9.668999910354614,1.6000001430511475,1.500999927520752
9.690999984741211,1.6040000915527344,1.503999948501587
9.713000059127808,1.6080000400543213,1.5079998970031738
9.73799991607666,1.6119999885559082,1.5109999179840088
9.760999917984009,1.6160001754760742,1.5139999389648438
9.782999992370605,1.6200001239776611,1.5169999599456787
9.805000066757202,1.623000144958496,1.5199999809265137
9.82699990272522,1.627000093460083,1.5230000019073486
9.849999904632568,1.63100004196167,1.5259997844696045
9.871999979019165,1.6349999904632568,1.5309998989105225
9.894000053405762,1.6380000114440918,1.5339999198913574
9.91599988937378,1.6419999599456787,1.5369999408721924
9.938999891281128,1.6460001468658447,1.5399999618530273
9.961999893188477,1.6500000953674316,1.5429999828338623
9.983000040054321,1.6530001163482666,1.5469999313354492
10.00600004196167,1.6570000648498535,1.5499999523162842
10.027999877929688,1.6610000133514404,1.5529999732971191
10.049999952316284,1.6649999618530273,1.555999994277954
10.072999954223633,1.6690001487731934,1.559000015258789
10.09500002861023,1.6720001697540283,1.561999797821045
10.11899995803833,1.6760001182556152,1.565999984741211
10.141000032424927,1.6800000667572021,1.569000005722046
10.164000034332275,1.683000087738037,1.5729999542236328
10.187000036239624,1.687000036239624,1.5759999752044678
10.208999872207642,1.690999984741211,1.5789999961853027
10.23199987411499,1.695000171661377,1.5820000171661377
10.254999876022339,1.6990001201629639,1.5859999656677246
10.276999950408936,1.7030000686645508,1.5889999866485596
10.300999879837036,1.7070000171661377,1.5929999351501465
10.323999881744385,1.7109999656677246,1.5959999561309814
10.346999883651733,1.7150001525878906,1.5989999771118164
10.368000030517578,1.7190001010894775,1.6019999980926514
10.389999866485596,1.7220001220703125,1.6050000190734863
10.412999868392944,1.7260000705718994,1.6089999675750732
10.435999870300293,1.7300000190734863,1.6119999885559082
10.45799994468689,1.7330000400543213,1.6150000095367432
10.478999853134155,1.7369999885559082,1.617999792098999
10.501999855041504,1.7410001754760742,1.621999979019165
10.524999856948853,1.7450001239776611,1.625
10.547999858856201,1.748000144958496,1.6279997825622559
10.569999933242798,1.752000093460083,1.6309998035430908
10.593999862670898,1.75600004196167,1.6339998245239258
10.615999937057495,1.7590000629425049,1.6380000114440918
10.638000011444092,1.7630000114440918,1.6419999599456787
10.66100001335144,1.7669999599456787,1.6449999809265137
10.684000015258789,1.7710001468658447,1.6480000019073486
10.705999851226807,1.7740001678466797,1.6509997844696045
10.730000019073486,1.7780001163482666,1.6539998054504395
10.751999855041504,1.7820000648498535,1.6579999923706055
10.774999856948853,1.7850000858306885,1.6610000133514404
10.79699993133545,1.7890000343322754,1.6639997959136963
10.82099986076355,1.7929999828338623,1.6669998168945312
10.842999935150146,1.7970001697540283,1.6699998378753662
10.865999937057495,1.8010001182556152,1.6729998588562012
10.888000011444092,1.8040001392364502,1.676999807357788
10.912999868392944,1.808000087738037,1.679999828338623
10.941999912261963,1.812000036239624,1.682999849319458
10.96399998664856,1.815999984741211,1.685999870300293
10.986000061035156,1.819000005722046,1.6899998188018799
11.009000062942505,1.823000192642212,1.6929998397827148
11.030999898910522,1.8270001411437988,1.6959998607635498
11.053999900817871,1.8310000896453857,1.6989998817443848
11.075999975204468,1.8370001316070557,1.7019999027252197
11.098999977111816,1.8430001735687256,1.7049999237060547
11.121000051498413,1.8500001430511475,1.7089998722076416
11.144000053405762,1.8560001850128174,1.7119998931884766
11.16599988937378,1.8610000610351562,1.7149999141693115
11.187999963760376,1.8650000095367432,1.7179999351501465
11.210999965667725,1.86899995803833,1.7219998836517334
11.233000040054321,1.873000144958496,1.7249999046325684
11.254999876022339,1.877000093460083,1.7279999256134033
11.276999950408936,1.88100004196167,1.7309999465942383
11.299999952316284,1.8840000629425049,1.7349998950958252
11.323999881744385,1.8880000114440918,1.7379999160766602
11.348000049591064,1.8919999599456787,1.7409999370574951
11.369999885559082,1.8960001468658447,1.74399995803833
11.391999959945679,1.9000000953674316,1.747999906539917
11.414000034332275,1.9060001373291016,1.751999855041504
11.437999963760376,1.9130001068115234,1.7549998760223389
11.458999872207642,1.9190001487731934,1.7579998970031738
11.48199987411499,1.9240000247955322,1.7609999179840088
11.503999948501587,1.9279999732971191,1.7639999389648438
11.527999877929688,1.9320001602172852,1.7679998874664307
11.552000045776367,1.9350001811981201,1.7709999084472656
11.573999881744385,1.939000129699707,1.7739999294281006
11.595999956130981,1.943000078201294,1.7769999504089355
11.61899995803833,1.9470000267028809,1.7799999713897705
11.641999959945679,1.9500000476837158,1.7829999923706055
11.66599988937378,1.9539999961853027,1.7860000133514404
11.687999963760376,1.9580001831054688,1.7899999618530273
11.710999965667725,1.9620001316070557,1.7929999828338623
11.734999895095825,1.9650001525878906,1.7960000038146973
11.756999969482422,1.9690001010894775,1.7989997863769531
11.77999997138977,1.9730000495910645,1.801999807357788
11.802000045776367,1.9769999980926514,1.804999828338623
11.822999954223633,1.9800000190734863,1.807999849319458
11.84500002861023,1.9839999675750732,1.810999870300293
11.868000030517578,1.9880001544952393,1.8149998188018799
11.889999866485596,1.9920001029968262,1.8179998397827148
11.912999868392944,1.9950001239776611,1.8209998607635498
11.935999870300293,1.999000072479248,1.8249998092651367
11.95799994468689,2.003000020980835,1.8279998302459717
11.980999946594238,2.006999969482422,1.8320000171661377
12.003000020980835,2.009999990463257,1.8359999656677246
12.024999856948853,2.014000177383423,1.8399999141693115
12.047999858856201,2.0180001258850098,1.8429999351501465
12.069999933242798,2.0210001468658447,1.8459999561309814
12.092000007629395,2.0250000953674316,1.8499999046325684
12.115000009536743,2.0290000438690186,1.8529999256134033
12.138000011444092,2.0340001583099365,1.8559999465942383
12.15999984741211,2.0380001068115234,1.8589999675750732
12.181999921798706,2.0420000553131104,1.8619999885559082
12.204999923706055,2.0460000038146973,1.8650000095367432
12.226999998092651,2.0490000247955322,1.86899995803833
12.249000072479248,2.052999973297119,1.871999979019165
12.270999908447266,2.057000160217285,1.875999927520752
12.292999982833862,2.061000108718872,1.878999948501587
12.315000057220459,2.064000129699707,1.8829998970031738
12.339999914169312,2.068000078201294,1.8859999179840088
12.361999988555908,2.072000026702881,1.8899998664855957
12.384000062942505,2.0759999752044678,1.8959999084472656
12.407000064849854,2.0789999961853027,1.8999998569488525
12.430999994277954,2.0830001831054688,1.9039998054504395
12.45300006866455,2.0870001316070557,1.9069998264312744
12.4760000705719,2.0900001525878906,1.9099998474121094
12.499000072479248,2.0940001010894775,1.9129998683929443
12.522000074386597,2.0980000495910645,1.9169998168945312
12.546000003814697,2.1019999980926514,1.9199998378753662
12.568000078201294,2.1060001850128174,1.9229998588562012
